arm,opponent,game_index,seat,outcome,end_reason,turns,candidate_prize_remaining,opponent_prize_remaining
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,515,second,loss,PRIZES,166,1,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,516,first,loss,PRIZES,156,2,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,517,second,loss,PRIZES,149,3,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,518,first,loss,PRIZES,99,6,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,519,second,loss,PRIZES,120,5,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,520,first,win,PRIZES,120,0,6
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,522,first,win,PRIZES,131,0,6
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,521,second,loss,PRIZES,141,4,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,523,second,loss,PRIZES,70,6,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,524,first,win,NO_BENCH,38,5,5
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,525,second,win,NO_BENCH,57,3,6
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,526,first,loss,NO_BENCH,50,6,4
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,527,second,loss,PRIZES,116,2,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,528,first,loss,PRIZES,128,4,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,529,second,win,NO_BENCH,53,4,6
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,530,first,loss,PRIZES,92,5,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,531,second,win,PRIZES,128,0,3
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,532,first,loss,PRIZES,162,2,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,533,second,win,NO_BENCH,75,2,6
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,534,first,loss,PRIZES,134,3,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,535,second,loss,PRIZES,155,3,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,536,first,win,PRIZES,120,0,3
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,537,second,loss,PRIZES,172,3,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,538,first,loss,PRIZES,118,4,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,539,second,loss,PRIZES,106,5,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,540,first,win,NO_BENCH,30,5,6
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,541,second,loss,PRIZES,114,4,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,542,first,win,NO_BENCH,118,1,2
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,543,second,win,PRIZES,127,0,2
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,544,first,loss,NO_BENCH,47,6,4
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,545,second,loss,PRIZES,121,4,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,546,first,loss,PRIZES,131,4,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,547,second,loss,PRIZES,155,1,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,548,first,win,PRIZES,149,0,2
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,549,second,loss,PRIZES,131,3,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,550,first,win,PRIZES,160,0,1
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,552,first,win,NO_BENCH,31,5,6
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,551,second,win,NO_BENCH,96,3,3
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,553,second,win,NO_BENCH,83,4,5
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,555,second,loss,PRIZES,97,3,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,554,first,loss,PRIZES,133,6,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,556,first,loss,PRIZES,144,2,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,557,second,win,NO_BENCH,62,3,6
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,558,first,loss,NO_BENCH,50,6,3
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,559,second,loss,PRIZES,116,3,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,560,first,win,PRIZES,135,0,6
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,561,second,loss,PRIZES,149,2,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,562,first,win,NO_BENCH,95,1,6
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,563,second,win,NO_BENCH,62,3,6
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,564,first,loss,PRIZES,119,3,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,565,second,loss,NO_BENCH,64,6,3
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,568,first,loss,PRIZES,117,3,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,567,second,loss,PRIZES,149,3,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,566,first,loss,PRIZES,141,4,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,569,second,win,NO_BENCH,83,2,6
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,570,first,loss,PRIZES,116,5,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,571,second,loss,PRIZES,138,2,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,572,first,loss,PRIZES,141,2,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,573,second,loss,PRIZES,125,4,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,574,first,win,PRIZES,146,0,3
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,575,second,loss,PRIZES,136,2,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,576,first,loss,PRIZES,161,2,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,577,second,win,PRIZES,141,0,6
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,578,first,loss,PRIZES,141,3,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,579,second,loss,PRIZES,148,2,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,580,first,win,PRIZES,128,0,6
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,581,second,loss,PRIZES,144,1,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,582,first,loss,PRIZES,148,4,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,583,second,win,PRIZES,149,0,2
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,584,first,win,NO_BENCH,46,5,6
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,585,second,loss,NO_BENCH,55,5,2
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,586,first,loss,PRIZES,151,1,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,588,first,loss,PRIZES,122,3,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,587,second,loss,PRIZES,171,1,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,589,second,loss,DECKOUT,161,2,3
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,590,first,loss,PRIZES,129,4,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,592,first,win,PRIZES,156,0,1
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,591,second,loss,PRIZES,139,3,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,593,second,loss,PRIZES,133,2,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,595,second,win,NO_BENCH,107,2,6
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,594,first,win,PRIZES,122,0,6
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,596,first,loss,PRIZES,122,6,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,598,first,loss,PRIZES,122,4,0
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,597,second,loss,PRIZES,130,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,0,first,loss,NO_BENCH,37,6,4
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,1,second,win,NO_BENCH,70,4,6
CHAMPION,tb_4b3946f9_plamen06_pokemon-steel,599,second,loss,PRIZES,158,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,2,first,loss,PRIZES,133,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,3,second,loss,PRIZES,182,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,4,first,loss,PRIZES,127,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,5,second,win,PRIZES,107,0,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,6,first,loss,PRIZES,127,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,7,second,loss,PRIZES,163,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,8,first,win,PRIZES,125,0,3
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,9,second,loss,NO_BENCH,66,6,1
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,10,first,loss,PRIZES,108,5,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,11,second,win,NO_BENCH,52,5,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,12,first,loss,PRIZES,131,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,13,second,win,PRIZES,123,0,4
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,14,first,win,PRIZES,124,0,5
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,15,second,loss,PRIZES,113,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,16,first,win,PRIZES,115,0,3
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,17,second,loss,PRIZES,133,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,18,first,loss,PRIZES,153,5,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,19,second,win,NO_BENCH,106,1,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,20,first,loss,PRIZES,77,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,21,second,win,PRIZES,130,0,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,22,first,win,PRIZES,140,0,3
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,23,second,loss,PRIZES,157,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,24,first,loss,PRIZES,123,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,25,second,loss,PRIZES,95,5,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,26,first,loss,PRIZES,144,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,27,second,loss,PRIZES,124,6,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,28,first,loss,PRIZES,122,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,29,second,loss,PRIZES,140,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,30,first,loss,PRIZES,130,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,31,second,loss,PRIZES,133,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,32,first,win,NO_BENCH,63,3,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,33,second,loss,PRIZES,130,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,34,first,loss,PRIZES,139,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,36,first,win,NO_BENCH,39,5,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,35,second,loss,PRIZES,118,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,37,second,loss,PRIZES,126,5,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,39,second,loss,PRIZES,118,5,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,38,first,loss,PRIZES,142,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,40,first,loss,PRIZES,103,6,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,41,second,loss,PRIZES,127,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,42,first,loss,PRIZES,126,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,43,second,loss,PRIZES,129,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,45,second,win,PRIZES,145,0,2
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,44,first,loss,PRIZES,155,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,46,first,loss,PRIZES,139,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,47,second,loss,PRIZES,122,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,48,first,loss,PRIZES,114,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,49,second,win,PRIZES,132,0,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,51,second,win,NO_BENCH,30,5,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,50,first,loss,PRIZES,138,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,52,first,win,NO_BENCH,116,1,3
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,53,second,win,NO_BENCH,105,1,2
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,54,first,win,PRIZES,128,0,3
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,55,second,loss,PRIZES,144,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,56,first,loss,PRIZES,126,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,57,second,loss,PRIZES,122,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,58,first,loss,PRIZES,141,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,59,second,loss,NO_BENCH,41,6,5
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,60,first,loss,PRIZES,143,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,61,second,loss,NO_BENCH,56,6,1
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,62,first,loss,PRIZES,133,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,63,second,loss,PRIZES,163,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,64,first,loss,PRIZES,146,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,65,second,win,NO_BENCH,46,5,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,66,first,loss,PRIZES,153,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,67,second,loss,PRIZES,117,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,68,first,loss,PRIZES,111,6,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,69,second,win,NO_BENCH,56,4,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,70,first,loss,PRIZES,135,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,71,second,loss,PRIZES,173,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,72,first,win,PRIZES,113,0,5
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,73,second,loss,PRIZES,130,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,74,first,win,NO_BENCH,92,1,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,75,second,loss,PRIZES,155,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,76,first,win,NO_BENCH,15,5,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,77,second,loss,PRIZES,107,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,79,second,loss,PRIZES,78,6,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,78,first,loss,PRIZES,154,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,80,first,loss,PRIZES,153,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,81,second,loss,PRIZES,119,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,82,first,loss,PRIZES,144,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,83,second,win,PRIZES,121,0,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,84,first,loss,PRIZES,153,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,85,second,loss,PRIZES,147,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,86,first,loss,PRIZES,124,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,87,second,loss,PRIZES,145,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,88,first,loss,PRIZES,148,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,89,second,loss,PRIZES,96,5,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,91,second,loss,PRIZES,82,6,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,90,first,loss,PRIZES,140,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,92,first,win,NO_BENCH,86,3,4
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,94,first,win,PRIZES,143,0,2
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,93,second,loss,PRIZES,144,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,95,second,loss,PRIZES,130,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,97,second,win,NO_BENCH,38,5,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,96,first,loss,PRIZES,132,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,98,first,win,PRIZES,131,0,2
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,99,second,loss,PRIZES,151,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,100,first,loss,PRIZES,124,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,101,second,loss,PRIZES,149,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,103,second,win,NO_BENCH,89,2,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,102,first,win,PRIZES,129,0,3
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,104,first,win,NO_BENCH,85,2,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,106,first,win,NO_BENCH,80,3,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,105,second,loss,PRIZES,96,5,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,107,second,loss,PRIZES,152,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,109,second,loss,PRIZES,132,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,108,first,loss,PRIZES,150,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,110,first,loss,PRIZES,123,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,111,second,win,PRIZES,104,0,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,112,first,loss,PRIZES,147,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,113,second,win,NO_BENCH,91,1,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,114,first,loss,PRIZES,150,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,115,second,win,NO_BENCH,69,4,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,116,first,loss,PRIZES,106,6,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,117,second,loss,PRIZES,158,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,118,first,loss,PRIZES,143,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,119,second,loss,PRIZES,140,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,121,second,win,PRIZES,146,0,2
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,120,first,win,PRIZES,153,0,2
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,122,first,loss,PRIZES,101,6,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,124,first,loss,PRIZES,131,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,123,second,loss,PRIZES,154,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,125,second,loss,PRIZES,99,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,127,second,win,NO_BENCH,65,4,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,126,first,win,PRIZES,132,0,2
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,128,first,win,PRIZES,155,0,1
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,130,first,win,NO_BENCH,100,1,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,129,second,win,PRIZES,152,0,5
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,131,second,loss,PRIZES,138,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,132,first,win,NO_BENCH,79,1,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,133,second,loss,PRIZES,130,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,134,first,loss,PRIZES,142,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,135,second,loss,PRIZES,116,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,136,first,loss,PRIZES,116,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,137,second,loss,PRIZES,111,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,138,first,loss,PRIZES,144,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,139,second,loss,PRIZES,89,6,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,140,first,loss,PRIZES,101,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,142,first,loss,PRIZES,105,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,141,second,loss,PRIZES,122,5,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,143,second,loss,PRIZES,146,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,145,second,loss,PRIZES,125,5,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,144,first,loss,PRIZES,157,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,146,first,win,PRIZES,172,0,4
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,147,second,win,PRIZES,134,0,2
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,148,first,win,PRIZES,132,0,3
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,149,second,loss,PRIZES,114,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,151,second,loss,PRIZES,112,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,150,first,loss,PRIZES,108,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,152,first,loss,PRIZES,154,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,153,second,win,NO_BENCH,38,5,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,154,first,loss,PRIZES,144,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,155,second,loss,PRIZES,129,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,156,first,win,PRIZES,117,0,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,157,second,loss,PRIZES,128,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,158,first,win,PRIZES,93,0,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,159,second,loss,PRIZES,133,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,160,first,loss,PRIZES,132,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,161,second,loss,PRIZES,129,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,162,first,win,PRIZES,159,0,3
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,163,second,loss,PRIZES,143,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,164,first,loss,NO_BENCH,86,5,1
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,165,second,win,PRIZES,123,0,2
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,166,first,loss,PRIZES,116,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,167,second,loss,PRIZES,146,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,168,first,loss,PRIZES,115,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,169,second,loss,PRIZES,135,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,170,first,loss,PRIZES,135,4,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,171,second,win,NO_BENCH,61,3,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,172,first,win,NO_BENCH,72,3,3
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,173,second,win,PRIZES,160,0,1
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,174,first,win,NO_BENCH,48,4,6
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,175,second,loss,PRIZES,152,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,176,first,loss,PRIZES,126,1,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,177,second,loss,PRIZES,156,2,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,178,first,loss,PRIZES,137,3,0
CHAMPION,tb_a4c53101_aristophanivan_one-of-snapshot-versions,179,second,win,NO_BENCH,99,2,6
