opponent,arm,game_index,seat,outcome
tb_96cac124_aristophanivan_2plyexpectimax,ON,395,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,396,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,397,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,398,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,399,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,400,first,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,401,second,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,402,first,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,403,second,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,404,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,405,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,406,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,407,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,408,first,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,409,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,410,first,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,411,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,412,first,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,413,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,414,first,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,415,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,416,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,417,second,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,418,first,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,419,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,420,first,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,421,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,422,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,423,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,424,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,425,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,426,first,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,427,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,428,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,429,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,430,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,431,second,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,432,first,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,433,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,434,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,435,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,436,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,437,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,438,first,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,439,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,440,first,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,441,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,442,first,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,443,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,444,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,445,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,446,first,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,447,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,448,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,449,second,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,450,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,451,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,452,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,453,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,454,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,455,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,456,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,457,second,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,458,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,459,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,460,first,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,461,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,462,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,463,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,464,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,465,second,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,466,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,467,second,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,468,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,469,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,470,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,471,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,472,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,473,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,474,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,475,second,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,476,first,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,477,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,478,first,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,479,second,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,480,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,481,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,482,first,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,483,second,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,484,first,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,485,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,486,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,487,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,488,first,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,489,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,490,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,491,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,492,first,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,493,second,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,494,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,495,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,496,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,497,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,498,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,499,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,500,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,501,second,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,502,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,503,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,504,first,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,505,second,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,506,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,507,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,508,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,509,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,510,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,511,second,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,512,first,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,513,second,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,514,first,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,515,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,516,first,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,517,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,518,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,519,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,520,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,521,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,522,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,523,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,524,first,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,525,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,526,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,527,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,528,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,529,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,530,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,531,second,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,532,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,533,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,534,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,535,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,536,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,537,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,538,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,539,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,540,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,541,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,542,first,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,543,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,544,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,545,second,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,546,first,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,547,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,548,first,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,549,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,550,first,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,551,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,552,first,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,553,second,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,554,first,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,555,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,556,first,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,557,second,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,558,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,559,second,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,560,first,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,561,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,562,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,563,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,564,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,565,second,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,566,first,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,567,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,568,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,569,second,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,570,first,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,571,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,572,first,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,573,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,574,first,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,575,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,576,first,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,577,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,578,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,579,second,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,580,first,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,581,second,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,582,first,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,583,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,584,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,585,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,586,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,587,second,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,588,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,589,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,590,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,591,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,592,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,593,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,594,first,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,595,second,win
tb_96cac124_aristophanivan_2plyexpectimax,ON,596,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,597,second,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,598,first,loss
tb_96cac124_aristophanivan_2plyexpectimax,ON,599,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,0,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,1,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,2,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,3,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,4,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,5,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,6,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,7,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,8,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,9,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,10,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,11,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,12,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,13,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,14,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,15,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,16,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,17,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,18,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,19,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,20,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,21,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,22,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,23,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,24,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,25,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,26,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,27,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,28,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,29,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,30,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,31,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,32,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,33,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,34,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,35,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,36,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,37,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,38,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,39,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,40,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,41,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,42,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,43,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,44,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,45,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,46,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,47,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,48,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,49,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,50,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,51,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,52,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,53,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,54,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,55,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,56,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,57,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,58,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,59,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,60,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,61,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,62,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,63,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,64,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,65,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,66,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,67,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,68,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,69,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,70,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,71,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,72,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,73,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,74,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,75,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,76,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,77,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,78,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,79,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,80,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,81,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,82,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,83,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,84,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,85,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,86,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,87,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,88,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,89,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,90,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,91,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,92,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,93,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,94,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,95,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,96,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,97,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,98,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,99,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,100,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,101,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,102,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,103,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,104,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,105,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,106,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,107,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,108,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,109,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,110,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,111,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,112,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,113,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,114,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,115,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,116,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,117,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,118,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,119,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,120,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,121,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,122,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,123,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,124,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,125,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,126,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,127,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,128,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,129,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,130,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,131,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,132,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,133,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,134,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,135,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,136,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,137,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,138,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,139,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,140,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,141,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,142,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,143,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,144,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,145,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,146,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,147,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,148,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,149,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,150,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,151,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,152,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,153,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,154,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,155,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,156,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,157,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,158,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,159,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,160,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,161,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,162,first,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,163,second,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,164,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,165,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,166,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,167,second,win
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,168,first,loss
tb_887f651a_pixiux_ptcg-mega-lucario-ex-v62,OFF,169,second,loss
